date,IPAM_round,picture,Frag_number,IPAM_file,AOI,tank,PAR,F_value,Fm_value,YII_value
16-Jul-19,round_2,6,4,r2_6_ben.csv,8,T1,0,0.1647,0.4108,0.599
16-Jul-19,round_2,6,4,r2_6_ben.csv,9,T1,0,0.1426,0.3583,0.602
16-Jul-19,round_2,6,5,r2_6_ben.csv,10,T1,0,0.1814,0.4598,0.606
16-Jul-19,round_2,6,5,r2_6_ben.csv,11,T1,0,0.1672,0.4176,0.6
16-Jul-19,round_2,6,5,r2_6_ben.csv,12,T1,0,0.1657,0.4216,0.607
16-Jul-19,round_2,7,54,r2_7_ben.csv,1,T1,0,0.1877,0.448,0.581
16-Jul-19,round_2,7,54,r2_7_ben.csv,2,T1,0,0.1833,0.4333,0.577
16-Jul-19,round_2,7,54,r2_7_ben.csv,3,T1,0,0.1559,0.3613,0.569
16-Jul-19,round_2,7,43,r2_7_ben.csv,4,T1,0,0.1608,0.3902,0.588
16-Jul-19,round_2,7,43,r2_7_ben.csv,5,T1,0,0.1569,0.376,0.583
16-Jul-19,round_2,7,43,r2_7_ben.csv,6,T1,0,0.1436,0.3475,0.587
16-Jul-19,round_2,7,153,r2_7_ben.csv,7,T1,0,0.1922,0.4941,0.611
16-Jul-19,round_2,7,153,r2_7_ben.csv,8,T1,0,0.1779,0.4539,0.608
16-Jul-19,round_2,7,153,r2_7_ben.csv,9,T1,0,0.1495,0.3775,0.604
16-Jul-19,round_2,7,144,r2_7_ben.csv,10,T1,0,0.1716,0.4314,0.602
16-Jul-19,round_2,7,144,r2_7_ben.csv,11,T1,0,0.1745,0.4265,0.591
16-Jul-19,round_2,7,144,r2_7_ben.csv,12,T1,0,0.1608,0.4049,0.603
16-Jul-19,round_2,8,11,r2_8_ben.csv,1,T1,0,0.1667,0.3912,0.574
16-Jul-19,round_2,8,11,r2_8_ben.csv,2,T1,0,0.1578,0.376,0.58
16-Jul-19,round_2,8,11,r2_8_ben.csv,3,T1,0,0.1505,0.377,0.601
16-Jul-19,round_2,8,60,r2_8_ben.csv,4,T1,0,0.1721,0.4015,0.571
16-Jul-19,round_2,8,60,r2_8_ben.csv,5,T1,0,0.1314,0.3333,0.606
16-Jul-19,round_2,8,60,r2_8_ben.csv,6,T1,0,0.1515,0.3828,0.604
16-Jul-19,round_2,8,19,r2_8_ben.csv,7,T1,0,0.1701,0.4176,0.593
16-Jul-19,round_2,8,19,r2_8_ben.csv,8,T1,0,0.1662,0.4191,0.604
16-Jul-19,round_2,8,19,r2_8_ben.csv,9,T1,0,0.1544,0.3784,0.592
16-Jul-19,round_2,8,149,r2_8_ben.csv,10,T1,0,0.1681,0.4422,0.62
16-Jul-19,round_2,8,149,r2_8_ben.csv,11,T1,0,0.1534,0.402,0.618
16-Jul-19,round_2,8,149,r2_8_ben.csv,12,T1,0,0.1632,0.3971,0.589
16-Jul-19,round_2,9,12,r2_9_ben.csv,1,T1,0,0.177,0.4176,0.576
16-Jul-19,round_2,9,12,r2_9_ben.csv,2,T1,0,0.1647,0.3897,0.577
16-Jul-19,round_2,9,12,r2_9_ben.csv,3,T1,0,0.1603,0.3784,0.576
16-Jul-19,round_2,9,98,r2_9_ben.csv,4,T1,0,0.1775,0.4186,0.576
16-Jul-19,round_2,9,98,r2_9_ben.csv,5,T1,0,0.1392,0.3304,0.579
16-Jul-19,round_2,9,98,r2_9_ben.csv,6,T1,0,0.1426,0.3456,0.587
16-Jul-19,round_2,9,86,r2_9_ben.csv,7,T1,0,0.2142,0.5147,0.584
16-Jul-19,round_2,9,86,r2_9_ben.csv,8,T1,0,0.1833,0.4333,0.577
16-Jul-19,round_2,9,86,r2_9_ben.csv,9,T1,0,0.1804,0.4186,0.569
16-Jul-19,round_2,9,104,r2_9_ben.csv,10,T1,0,0.1966,0.4711,0.583
16-Jul-19,round_2,9,104,r2_9_ben.csv,11,T1,0,0.1838,0.4676,0.607
16-Jul-19,round_2,9,104,r2_9_ben.csv,12,T1,0,0.1814,0.4534,0.6
16-Jul-19,round_2,10,48,r2_10_ben.csv,1,T1,0,0.173,0.4176,0.586
16-Jul-19,round_2,10,48,r2_10_ben.csv,2,T1,0,0.1549,0.3716,0.583
16-Jul-19,round_2,10,48,r2_10_ben.csv,3,T1,0,0.1431,0.3382,0.577
16-Jul-19,round_2,10,63,r2_10_ben.csv,4,T1,0,0.173,0.424,0.592
16-Jul-19,round_2,10,63,r2_10_ben.csv,5,T1,0,0.1623,0.4015,0.596
16-Jul-19,round_2,10,63,r2_10_ben.csv,6,T1,0,0.1426,0.3475,0.59
16-Jul-19,round_2,10,80,r2_10_ben.csv,7,T1,0,0.1828,0.4632,0.605
16-Jul-19,round_2,10,80,r2_10_ben.csv,8,T1,0,0.1765,0.4436,0.602
16-Jul-19,round_2,10,80,r2_10_ben.csv,9,T1,0,0.1569,0.3966,0.604
16-Jul-19,round_2,10,46,r2_10_ben.csv,10,T1,0,0.1789,0.4652,0.615
16-Jul-19,round_2,10,46,r2_10_ben.csv,11,T1,0,0.1642,0.4221,0.611
16-Jul-19,round_2,10,46,r2_10_ben.csv,12,T1,0,0.1578,0.4049,0.61
16-Jul-19,round_2,11,40,r2_11_ben.csv,1,T1,0,0.1779,0.4265,0.583
16-Jul-19,round_2,11,40,r2_11_ben.csv,2,T1,0,0.1475,0.3549,0.584
16-Jul-19,round_2,11,40,r2_11_ben.csv,3,T1,0,0.1382,0.3289,0.58
16-Jul-19,round_2,11,187,r2_11_ben.csv,4,T1,0,0.1799,0.4387,0.59
16-Jul-19,round_2,11,187,r2_11_ben.csv,5,T1,0,0.1799,0.4304,0.582
16-Jul-19,round_2,11,187,r2_11_ben.csv,6,T1,0,0.1603,0.3882,0.587
16-Jul-19,round_2,11,190,r2_11_ben.csv,7,T1,0,0.2235,0.5377,0.584
16-Jul-19,round_2,11,190,r2_11_ben.csv,8,T1,0,0.1838,0.452,0.593
16-Jul-19,round_2,11,190,r2_11_ben.csv,9,T1,0,0.15,0.3779,0.603
16-Jul-19,round_2,12,6,r2_12_ben.csv,1,T2,0,0.1431,0.325,0.56
16-Jul-19,round_2,12,6,r2_12_ben.csv,2,T2,0,0.1647,0.3814,0.568
16-Jul-19,round_2,12,6,r2_12_ben.csv,3,T2,0,0.1402,0.3172,0.558
16-Jul-19,round_2,12,51,r2_12_ben.csv,4,T2,0,0.1647,0.3975,0.586
16-Jul-19,round_2,12,51,r2_12_ben.csv,5,T2,0,0.1691,0.4083,0.586
16-Jul-19,round_2,12,51,r2_12_ben.csv,6,T2,0,0.1387,0.3358,0.587
16-Jul-19,round_2,12,140,r2_12_ben.csv,7,T2,0,0.1936,0.4549,0.574
16-Jul-19,round_2,12,140,r2_12_ben.csv,8,T2,0,0.1716,0.4201,0.592
16-Jul-19,round_2,12,140,r2_12_ben.csv,9,T2,0,0.1588,0.3877,0.59
16-Jul-19,round_2,12,77,r2_12_ben.csv,10,T2,0,0.1632,0.4191,0.611
16-Jul-19,round_2,12,77,r2_12_ben.csv,11,T2,0,0.1574,0.398,0.605
16-Jul-19,round_2,12,77,r2_12_ben.csv,12,T2,0,0.1495,0.3642,0.59
16-Jul-19,round_2,13,58,r2_13_ben.csv,1,T2,0,0.1833,0.4422,0.585
16-Jul-19,round_2,13,58,r2_13_ben.csv,2,T2,0,0.1691,0.4098,0.587
16-Jul-19,round_2,13,58,r2_13_ben.csv,3,T2,0,0.152,0.3706,0.59
16-Jul-19,round_2,13,53,r2_13_ben.csv,4,T2,0,0.149,0.3564,0.582
16-Jul-19,round_2,13,53,r2_13_ben.csv,5,T2,0,0.1353,0.3083,0.561
16-Jul-19,round_2,13,53,r2_13_ben.csv,6,T2,0,0.1299,0.3152,0.588
16-Jul-19,round_2,13,116,r2_13_ben.csv,7,T2,0,0.1966,0.4784,0.589
16-Jul-19,round_2,13,116,r2_13_ben.csv,8,T2,0,0.2137,0.5181,0.588
16-Jul-19,round_2,13,116,r2_13_ben.csv,9,T2,0,0.1809,0.4289,0.578
16-Jul-19,round_2,13,33,r2_13_ben.csv,10,T2,0,0.1735,0.4265,0.593
16-Jul-19,round_2,13,33,r2_13_ben.csv,11,T2,0,0.1613,0.398,0.595
16-Jul-19,round_2,13,33,r2_13_ben.csv,12,T2,0,0.1662,0.3882,0.572
16-Jul-19,round_2,14,108,r2_14_ben.csv,1,T2,0,0.1966,0.4701,0.582
16-Jul-19,round_2,14,108,r2_14_ben.csv,2,T2,0,0.1853,0.4324,0.571
16-Jul-19,round_2,14,108,r2_14_ben.csv,3,T2,0,0.1618,0.3672,0.559
16-Jul-19,round_2,14,22,r2_14_ben.csv,4,T2,0,0.1882,0.4353,0.568
16-Jul-19,round_2,14,22,r2_14_ben.csv,5,T2,0,0.1917,0.4456,0.57
16-Jul-19,round_2,14,22,r2_14_ben.csv,6,T2,0,0.1838,0.4314,0.574
16-Jul-19,round_2,14,47,r2_14_ben.csv,7,T2,0,0.1833,0.476,0.615
16-Jul-19,round_2,14,47,r2_14_ben.csv,8,T2,0,0.1593,0.4181,0.619
16-Jul-19,round_2,14,47,r2_14_ben.csv,9,T2,0,0.1358,0.3583,0.621
16-Jul-19,round_2,14,71,r2_14_ben.csv,10,T2,0,0.1667,0.4461,0.626
16-Jul-19,round_2,14,71,r2_14_ben.csv,11,T2,0,0.1814,0.4819,0.624
16-Jul-19,round_2,14,71,r2_14_ben.csv,12,T2,0,0.1358,0.3608,0.624
16-Jul-19,round_2,15,42,r2_15_ben.csv,1,T2,0,0.2083,0.4843,0.57
16-Jul-19,round_2,15,42,r2_15_ben.csv,2,T2,0,0.1917,0.45,0.574
16-Jul-19,round_2,15,42,r2_15_ben.csv,3,T2,0,0.175,0.4103,0.573
16-Jul-19,round_2,15,152,r2_15_ben.csv,4,T2,0,0.176,0.377,0.533
16-Jul-19,round_2,15,152,r2_15_ben.csv,5,T2,0,0.1858,0.4176,0.555
16-Jul-19,round_2,15,152,r2_15_ben.csv,6,T2,0,0.173,0.3907,0.557
16-Jul-19,round_2,15,52,r2_15_ben.csv,7,T2,0,0.2025,0.5074,0.601
16-Jul-19,round_2,15,52,r2_15_ben.csv,8,T2,0,0.1892,0.474,0.601
16-Jul-19,round_2,15,52,r2_15_ben.csv,9,T2,0,0.1466,0.3652,0.599
16-Jul-19,round_2,15,184,r2_15_ben.csv,10,T2,0,0.176,0.4515,0.61
16-Jul-19,round_2,15,184,r2_15_ben.csv,11,T2,0,0.1814,0.4623,0.608
16-Jul-19,round_2,15,184,r2_15_ben.csv,12,T2,0,0.1696,0.425,0.601
16-Jul-19,round_2,16,75,r2_16_ben.csv,1,T2,0,0.2029,0.4858,0.582
16-Jul-19,round_2,16,75,r2_16_ben.csv,2,T2,0,0.1961,0.4686,0.582
16-Jul-19,round_2,16,75,r2_16_ben.csv,3,T2,0,0.1701,0.4196,0.595
16-Jul-19,round_2,16,141,r2_16_ben.csv,4,T2,0,0.2064,0.4735,0.564
16-Jul-19,round_2,16,141,r2_16_ben.csv,5,T2,0,0.1716,0.4123,0.584
16-Jul-19,round_2,16,141,r2_16_ben.csv,6,T2,0,0.1686,0.3887,0.566
16-Jul-19,round_2,16,154,r2_16_ben.csv,7,T2,0,0.1907,0.4809,0.603
16-Jul-19,round_2,16,154,r2_16_ben.csv,8,T2,0,0.1686,0.4196,0.598
16-Jul-19,round_2,16,154,r2_16_ben.csv,9,T2,0,0.1456,0.3549,0.59
16-Jul-19,round_2,16,69,r2_16_ben.csv,10,T2,0,0.2005,0.498,0.597
16-Jul-19,round_2,16,69,r2_16_ben.csv,11,T2,0,0.1936,0.4779,0.595
16-Jul-19,round_2,16,69,r2_16_ben.csv,12,T2,0,0.1652,0.4088,0.596
16-Jul-19,round_2,17,13,r2_17_ben.csv,1,T2,0,0.1931,0.4652,0.585
16-Jul-19,round_2,17,13,r2_17_ben.csv,2,T2,0,0.1799,0.4333,0.585
16-Jul-19,round_2,17,13,r2_17_ben.csv,3,T2,0,0.1485,0.3461,0.571
16-Jul-19,round_2,17,17,r2_17_ben.csv,4,T2,0,0.202,0.4475,0.549
16-Jul-19,round_2,17,17,r2_17_ben.csv,5,T2,0,0.1917,0.4456,0.57
16-Jul-19,round_2,17,17,r2_17_ben.csv,6,T2,0,0.1721,0.4103,0.581
16-Jul-19,round_2,17,99,r2_17_ben.csv,7,T2,0,0.225,0.5328,0.578
16-Jul-19,round_2,17,99,r2_17_ben.csv,8,T2,0,0.1691,0.4025,0.58
16-Jul-19,round_2,17,99,r2_17_ben.csv,9,T2,0,0.1387,0.3618,0.617
16-Jul-19,round_2,17,134,r2_17_ben.csv,10,T2,0,0.2186,0.5324,0.589
16-Jul-19,round_2,17,134,r2_17_ben.csv,11,T2,0,0.1897,0.473,0.599
16-Jul-19,round_2,17,134,r2_17_ben.csv,12,T2,0,0.1917,0.4696,0.592
16-Jul-19,round_2,18,30,r2_18_ben.csv,1,T2,0,0.176,0.4284,0.589
16-Jul-19,round_2,18,30,r2_18_ben.csv,2,T2,0,0.1657,0.4015,0.587
16-Jul-19,round_2,18,30,r2_18_ben.csv,3,T2,0,0.1652,0.3961,0.583
16-Jul-19,round_2,18,147,r2_18_ben.csv,4,T2,0,0.2113,0.4863,0.566
16-Jul-19,round_2,18,147,r2_18_ben.csv,5,T2,0,0.1863,0.4387,0.575
16-Jul-19,round_2,18,147,r2_18_ben.csv,6,T2,0,0.1588,0.3779,0.58
16-Jul-19,round_2,18,35,r2_18_ben.csv,7,T2,0,0.175,0.4113,0.574
16-Jul-19,round_2,18,35,r2_18_ben.csv,8,T2,0,0.1549,0.376,0.588
16-Jul-19,round_2,18,35,r2_18_ben.csv,9,T2,0,0.1353,0.3245,0.583
16-Jul-19,round_2,18,103,r2_18_ben.csv,10,T2,0,0.1623,0.4147,0.609
16-Jul-19,round_2,18,103,r2_18_ben.csv,11,T2,0,0.1706,0.4363,0.609
16-Jul-19,round_2,18,103,r2_18_ben.csv,12,T2,0,0.1725,0.423,0.592
16-Jul-19,round_2,19,160,r2_19_ben.csv,1,T2,0,0.1863,0.4353,0.572
16-Jul-19,round_2,19,160,r2_19_ben.csv,2,T2,0,0.1907,0.4529,0.579
16-Jul-19,round_2,19,160,r2_19_ben.csv,3,T2,0,0.1667,0.3995,0.583
16-Jul-19,round_2,19,88,r2_19_ben.csv,4,T2,0,0.199,0.4819,0.587
16-Jul-19,round_2,19,88,r2_19_ben.csv,5,T2,0,0.1951,0.4618,0.577
16-Jul-19,round_2,19,88,r2_19_ben.csv,6,T2,0,0.1745,0.4152,0.58
16-Jul-19,round_2,19,101,r2_19_ben.csv,7,T2,0,0.1897,0.4652,0.592
16-Jul-19,round_2,19,101,r2_19_ben.csv,8,T2,0,0.1657,0.4147,0.6
16-Jul-19,round_2,19,101,r2_19_ben.csv,9,T2,0,0.1402,0.3485,0.598
16-Jul-19,round_2,19,18,r2_19_ben.csv,10,T2,0,0.1966,0.5059,0.611
16-Jul-19,round_2,19,18,r2_19_ben.csv,11,T2,0,0.1775,0.451,0.607
16-Jul-19,round_2,19,18,r2_19_ben.csv,12,T2,0,0.1657,0.427,0.612
16-Jul-19,round_2,20,32,r2_20_ben.csv,1,T2,0,0.1716,0.4044,0.576
16-Jul-19,round_2,20,32,r2_20_ben.csv,2,T2,0,0.1784,0.4196,0.575
16-Jul-19,round_2,20,32,r2_20_ben.csv,3,T2,0,0.1289,0.2971,0.566
16-Jul-19,round_2,20,113,r2_20_ben.csv,4,T2,0,0.2039,0.4902,0.584
16-Jul-19,round_2,20,113,r2_20_ben.csv,5,T2,0,0.2,0.4681,0.573
16-Jul-19,round_2,20,113,r2_20_ben.csv,6,T2,0,0.1539,0.3574,0.569
16-Jul-19,round_2,20,50,r2_20_ben.csv,7,T2,0,0.1672,0.4397,0.62
16-Jul-19,round_2,20,50,r2_20_ben.csv,8,T2,0,0.1598,0.4059,0.606
16-Jul-19,round_2,20,50,r2_20_ben.csv,9,T2,0,0.1461,0.3799,0.615
16-Jul-19,round_2,20,130,r2_20_ben.csv,10,T2,0,0.2279,0.602,0.621
16-Jul-19,round_2,20,130,r2_20_ben.csv,11,T2,0,0.1892,0.4809,0.607
16-Jul-19,round_2,20,130,r2_20_ben.csv,12,T2,0,0.1544,0.3775,0.591
16-Jul-19,round_2,21,151,r2_21_ben.csv,1,T2,0,0.1956,0.4833,0.595
16-Jul-19,round_2,21,151,r2_21_ben.csv,2,T2,0,0.1868,0.4593,0.593
16-Jul-19,round_2,21,151,r2_21_ben.csv,3,T2,0,0.1735,0.4196,0.586
16-Jul-19,round_2,21,29,r2_21_ben.csv,4,T2,0,0.1779,0.4162,0.572
16-Jul-19,round_2,21,29,r2_21_ben.csv,5,T2,0,0.1907,0.4451,0.572
16-Jul-19,round_2,21,29,r2_21_ben.csv,6,T2,0,0.1515,0.3534,0.571
16-Jul-19,round_2,21,14,r2_21_ben.csv,7,T2,0,0.2157,0.5309,0.594
16-Jul-19,round_2,21,14,r2_21_ben.csv,8,T2,0,0.2064,0.502,0.589
16-Jul-19,round_2,21,14,r2_21_ben.csv,9,T2,0,0.1627,0.3907,0.583
16-Jul-19,round_2,21,164,r2_21_ben.csv,10,T2,0,0.1706,0.451,0.622
16-Jul-19,round_2,21,164,r2_21_ben.csv,11,T2,0,0.1676,0.425,0.606
16-Jul-19,round_2,21,164,r2_21_ben.csv,12,T2,0,0.1475,0.3637,0.594
16-Jul-19,round_2,22,107,r2_22_ben.csv,1,T2,0,0.1824,0.4216,0.567
16-Jul-19,round_2,22,107,r2_22_ben.csv,2,T2,0,0.15,0.351,0.573
16-Jul-19,round_2,22,107,r2_22_ben.csv,3,T2,0,0.1613,0.3907,0.587
16-Jul-19,round_2,22,84,r2_22_ben.csv,4,T2,0,0.1652,0.4245,0.611
16-Jul-19,round_2,22,84,r2_22_ben.csv,5,T2,0,0.151,0.3784,0.601
16-Jul-19,round_2,22,84,r2_22_ben.csv,6,T2,0,0.1382,0.3554,0.611
16-Jul-19,round_2,22,168,r2_22_ben.csv,7,T2,0,0.1926,0.4637,0.585
16-Jul-19,round_2,22,168,r2_22_ben.csv,8,T2,0,0.175,0.4328,0.596
16-Jul-19,round_2,22,168,r2_22_ben.csv,9,T2,0,0.1583,0.3897,0.594
16-Jul-19,round_2,23,28,r2_23_ben.csv,1,T3,0,0.1824,0.4211,0.567
16-Jul-19,round_2,23,28,r2_23_ben.csv,2,T3,0,0.1745,0.4054,0.57
16-Jul-19,round_2,23,28,r2_23_ben.csv,3,T3,0,0.1672,0.3809,0.561
16-Jul-19,round_2,23,135,r2_23_ben.csv,4,T3,0,0.1956,0.473,0.587
16-Jul-19,round_2,23,135,r2_23_ben.csv,5,T3,0,0.1946,0.4706,0.586
16-Jul-19,round_2,23,135,r2_23_ben.csv,6,T3,0,0.1603,0.3696,0.566
16-Jul-19,round_2,23,114,r2_23_ben.csv,7,T3,0,0.2044,0.4755,0.57
16-Jul-19,round_2,23,114,r2_23_ben.csv,8,T3,0,0.1931,0.4706,0.59
16-Jul-19,round_2,23,114,r2_23_ben.csv,9,T3,0,0.1525,0.3637,0.581
16-Jul-19,round_2,23,162,r2_23_ben.csv,10,T3,0,0.1922,0.5054,0.62
16-Jul-19,round_2,23,162,r2_23_ben.csv,11,T3,0,0.1623,0.401,0.595
16-Jul-19,round_2,23,162,r2_23_ben.csv,12,T3,0,0.1593,0.4029,0.605
16-Jul-19,round_2,24,138,r2_24_ben.csv,1,T3,0,0.199,0.4696,0.576
16-Jul-19,round_2,24,138,r2_24_ben.csv,2,T3,0,0.1828,0.4475,0.591
16-Jul-19,round_2,24,138,r2_24_ben.csv,3,T3,0,0.1701,0.4172,0.592
16-Jul-19,round_2,24,45,r2_24_ben.csv,4,T3,0,0.177,0.425,0.584
16-Jul-19,round_2,24,45,r2_24_ben.csv,5,T3,0,0.148,0.3485,0.575
16-Jul-19,round_2,24,45,r2_24_ben.csv,6,T3,0,0.1431,0.3373,0.576
16-Jul-19,round_2,24,57,r2_24_ben.csv,7,T3,0,0.1647,0.401,0.589
16-Jul-19,round_2,24,57,r2_24_ben.csv,8,T3,0,0.173,0.4181,0.586
16-Jul-19,round_2,24,57,r2_24_ben.csv,9,T3,0,0.148,0.351,0.578
16-Jul-19,round_2,24,175,r2_24_ben.csv,10,T3,0,0.1897,0.4672,0.594
16-Jul-19,round_2,24,175,r2_24_ben.csv,11,T3,0,0.1819,0.4471,0.593
16-Jul-19,round_2,24,175,r2_24_ben.csv,12,T3,0,0.1686,0.4103,0.589
16-Jul-19,round_2,25,93,r2_25_ben.csv,1,T3,0,0.1971,0.4588,0.571
16-Jul-19,round_2,25,93,r2_25_ben.csv,2,T3,0,0.1672,0.3926,0.574
16-Jul-19,round_2,25,93,r2_25_ben.csv,3,T3,0,0.1627,0.3529,0.539
16-Jul-19,round_2,25,72,r2_25_ben.csv,4,T3,0,0.1711,0.4034,0.576
16-Jul-19,round_2,25,72,r2_25_ben.csv,5,T3,0,0.1608,0.376,0.572
16-Jul-19,round_2,25,72,r2_25_ben.csv,6,T3,0,0.152,0.3598,0.578
16-Jul-19,round_2,25,95,r2_25_ben.csv,7,T3,0,0.1676,0.4049,0.586
16-Jul-19,round_2,25,95,r2_25_ben.csv,8,T3,0,0.1863,0.4426,0.579
16-Jul-19,round_2,25,95,r2_25_ben.csv,9,T3,0,0.1475,0.3451,0.572
16-Jul-19,round_2,25,38,r2_25_ben.csv,10,T3,0,0.1637,0.3941,0.585
16-Jul-19,round_2,25,38,r2_25_ben.csv,11,T3,0,0.1868,0.4451,0.58
16-Jul-19,round_2,25,38,r2_25_ben.csv,12,T3,0,0.1446,0.3358,0.569
16-Jul-19,round_2,26,102,r2_26_ben.csv,1,T3,0,0.1907,0.4127,0.538
16-Jul-19,round_2,26,102,r2_26_ben.csv,2,T3,0,0.1824,0.3784,0.518
16-Jul-19,round_2,26,102,r2_26_ben.csv,3,T3,0,0.1902,0.4127,0.539
16-Jul-19,round_2,26,41,r2_26_ben.csv,4,T3,0,0.1922,0.4534,0.576
16-Jul-19,round_2,26,41,r2_26_ben.csv,5,T3,0,0.1627,0.3907,0.583
16-Jul-19,round_2,26,41,r2_26_ben.csv,6,T3,0,0.1471,0.3578,0.589
16-Jul-19,round_2,26,10,r2_26_ben.csv,7,T3,0,0.1608,0.4025,0.6
16-Jul-19,round_2,26,10,r2_26_ben.csv,8,T3,0,0.1328,0.3328,0.601
16-Jul-19,round_2,26,10,r2_26_ben.csv,9,T3,0,0.1289,0.3167,0.593
16-Jul-19,round_2,26,106,r2_26_ben.csv,10,T3,0,0.1863,0.4794,0.611
16-Jul-19,round_2,26,106,r2_26_ben.csv,11,T3,0,0.1593,0.3833,0.584
16-Jul-19,round_2,26,106,r2_26_ben.csv,12,T3,0,0.1613,0.3926,0.589
16-Jul-19,round_2,27,163,r2_27_ben.csv,1,T3,0,0.2088,0.4868,0.571
16-Jul-19,round_2,27,163,r2_27_ben.csv,2,T3,0,0.1897,0.427,0.556
16-Jul-19,round_2,27,163,r2_27_ben.csv,3,T3,0,0.1902,0.4333,0.561
16-Jul-19,round_2,27,150,r2_27_ben.csv,4,T3,0,0.1858,0.4353,0.573
16-Jul-19,round_2,27,150,r2_27_ben.csv,5,T3,0,0.1985,0.4583,0.567
16-Jul-19,round_2,27,150,r2_27_ben.csv,6,T3,0,0.1882,0.4343,0.567
16-Jul-19,round_2,27,183,r2_27_ben.csv,7,T3,0,0.1897,0.4549,0.583
16-Jul-19,round_2,27,183,r2_27_ben.csv,8,T3,0,0.1613,0.3912,0.588
16-Jul-19,round_2,27,183,r2_27_ben.csv,9,T3,0,0.1382,0.3412,0.595
16-Jul-19,round_2,27,55,r2_27_ben.csv,10,T3,0,0.2176,0.5319,0.591
16-Jul-19,round_2,27,55,r2_27_ben.csv,11,T3,0,0.2,0.4706,0.575
16-Jul-19,round_2,27,55,r2_27_ben.csv,12,T3,0,0.1966,0.4598,0.572
16-Jul-19,round_2,28,139,r2_28_ben.csv,1,T3,0,0.1686,0.4034,0.582
16-Jul-19,round_2,28,139,r2_28_ben.csv,2,T3,0,0.1868,0.4456,0.581
16-Jul-19,round_2,28,139,r2_28_ben.csv,3,T3,0,0.1672,0.3956,0.577
16-Jul-19,round_2,28,125,r2_28_ben.csv,4,T3,0,0.1828,0.4083,0.552
16-Jul-19,round_2,28,125,r2_28_ben.csv,5,T3,0,0.1672,0.3765,0.556
16-Jul-19,round_2,28,125,r2_28_ben.csv,6,T3,0,0.151,0.3495,0.568
16-Jul-19,round_2,28,24,r2_28_ben.csv,7,T3,0,0.1794,0.4211,0.574
16-Jul-19,round_2,28,24,r2_28_ben.csv,8,T3,0,0.1755,0.4123,0.574
16-Jul-19,round_2,28,24,r2_28_ben.csv,9,T3,0,0.1627,0.3765,0.568
16-Jul-19,round_2,28,64,r2_28_ben.csv,10,T3,0,0.1662,0.4152,0.6
16-Jul-19,round_2,28,64,r2_28_ben.csv,11,T3,0,0.1544,0.3873,0.601
16-Jul-19,round_2,28,64,r2_28_ben.csv,12,T3,0,0.1549,0.3838,0.596
16-Jul-19,round_2,29,127,r2_29_ben.csv,1,T3,0,0.1873,0.4324,0.567
16-Jul-19,round_2,29,127,r2_29_ben.csv,2,T3,0,0.1902,0.4363,0.564
16-Jul-19,round_2,29,127,r2_29_ben.csv,3,T3,0,0.1799,0.4098,0.561
16-Jul-19,round_2,29,59,r2_29_ben.csv,4,T3,0,0.1686,0.3941,0.572
16-Jul-19,round_2,29,59,r2_29_ben.csv,5,T3,0,0.1608,0.3789,0.576
16-Jul-19,round_2,29,59,r2_29_ben.csv,6,T3,0,0.1559,0.3711,0.58
16-Jul-19,round_2,29,123,r2_29_ben.csv,7,T3,0,0.2025,0.4294,0.529
16-Jul-19,round_2,29,123,r2_29_ben.csv,8,T3,0,0.1961,0.4245,0.538
16-Jul-19,round_2,29,123,r2_29_ben.csv,9,T3,0,0.1755,0.4029,0.564
16-Jul-19,round_2,29,111,r2_29_ben.csv,10,T3,0,0.1838,0.4564,0.597
16-Jul-19,round_2,29,111,r2_29_ben.csv,11,T3,0,0.1843,0.4853,0.62
16-Jul-19,round_2,29,111,r2_29_ben.csv,12,T3,0,0.1691,0.4069,0.584
16-Jul-19,round_2,30,172,r2_30_ben.csv,1,T3,0,0.1784,0.4015,0.556
16-Jul-19,round_2,30,172,r2_30_ben.csv,2,T3,0,0.1716,0.3892,0.559
16-Jul-19,round_2,30,172,r2_30_ben.csv,3,T3,0,0.1569,0.3637,0.569
16-Jul-19,round_2,30,115,r2_30_ben.csv,4,T3,0,0.1681,0.3848,0.563
16-Jul-19,round_2,30,115,r2_30_ben.csv,5,T3,0,0.1804,0.4098,0.56
16-Jul-19,round_2,30,115,r2_30_ben.csv,6,T3,0,0.177,0.3892,0.545
16-Jul-19,round_2,30,136,r2_30_ben.csv,7,T3,0,0.2221,0.5578,0.602
16-Jul-19,round_2,30,136,r2_30_ben.csv,8,T3,0,0.1956,0.4672,0.581
16-Jul-19,round_2,30,136,r2_30_ben.csv,9,T3,0,0.1652,0.3868,0.573
16-Jul-19,round_2,31,165,r2_31_ben.csv,1,T3,0,0.1819,0.401,0.546
16-Jul-19,round_2,31,165,r2_31_ben.csv,2,T3,0,0.1765,0.3863,0.543
16-Jul-19,round_2,31,165,r2_31_ben.csv,3,T3,0,0.1574,0.3353,0.531
16-Jul-19,round_2,31,56,r2_31_ben.csv,4,T3,0,0.1809,0.402,0.55
16-Jul-19,round_2,31,56,r2_31_ben.csv,5,T3,0,0.1637,0.3716,0.559
16-Jul-19,round_2,31,56,r2_31_ben.csv,6,T3,0,0.151,0.3397,0.556
16-Jul-19,round_2,31,170,r2_31_ben.csv,7,T3,0,0.1735,0.4098,0.577
