Time,Untitled,Untitled 1,Untitled 2,Untitled 3,Untitled 4,Untitled 5,Untitled 6,Untitled 7,Untitled 8,Untitled 9,Untitled 10,Untitled 11,Untitled 12,Untitled 13,Untitled 14,Untitled 15
8/7/2019 02:30:07.817,28.02672,28.421159,27.555618,27.539653,24.547097,28.452876,27.989528,27.512476,28.046897,28.041505,27.553913,28.001641,27.493151,25.335272,28.028555,28.019573
8/7/2019 02:35:11.214,27.984463,28.378624,27.531228,27.566289,24.552031,28.429863,28.063125,27.492282,28.029555,28.003034,27.52872,28.062535,27.520622,25.245382,27.983856,27.994347
8/7/2019 02:40:06.295,28.02572,28.401981,27.514836,27.5567,24.527116,28.39967,28.076041,27.543816,27.996756,27.994724,27.507362,28.033637,27.559306,25.226319,28.000838,28.010492
8/7/2019 02:45:06.849,28.030063,28.453499,27.493085,27.533031,24.517707,28.385033,28.043996,27.524753,28.02231,28.068452,27.48684,28.003968,27.542161,25.239711,28.068878,28.073582
8/7/2019 02:50:10.049,27.988266,28.439813,27.534653,27.50887,24.513528,28.437551,28.014393,27.49615,28.041062,28.07409,27.564043,27.99433,27.512312,25.248627,28.049356,28.079303
8/7/2019 02:55:07.125,28.024376,28.402981,27.554569,27.496724,24.505021,28.456187,27.97371,27.521508,28.013066,28.039275,27.585876,28.060273,27.491987,25.279312,28.017885,28.048749
8/7/2019 03:00:11.089,28.025884,28.381919,27.535588,27.555487,24.494694,28.431978,28.020393,27.530211,27.991478,27.99592,27.559912,28.042144,27.546029,25.297096,27.986676,28.03562
8/7/2019 03:05:07.952,27.985184,28.444074,27.509542,27.5636,24.49217,28.391098,28.083827,27.499347,28.039357,27.987528,27.533768,28.010296,27.558437,25.312488,28.032997,27.994986
8/7/2019 03:10:08.051,28.0368,28.448926,27.494724,27.542177,24.477106,28.386885,28.078991,27.511558,28.022458,28.07255,27.509034,27.99156,27.537161,25.341189,28.073025,27.990298
8/7/2019 03:15:06.601,28.026687,28.420274,27.545931,27.514984,24.475647,28.444009,28.043668,27.531703,27.997346,28.07091,27.497789,28.056093,27.511984,25.366825,28.049454,28.062485
8/7/2019 03:20:08.727,27.985561,28.373018,27.559044,27.492298,24.469255,28.464072,28.00328,27.50192,28.029424,28.038505,27.566436,28.031473,27.489217,25.386117,28.010296,28.073533
8/7/2019 03:25:07.672,28.016885,28.401834,27.534309,27.52831,24.451913,28.439927,27.973448,27.513591,28.047979,28.00764,27.568501,27.99733,27.551045,25.397657,27.988331,28.06714
8/7/2019 03:30:12.304,28.012967,28.452778,27.517443,27.57314,24.452978,28.400719,28.016065,27.544767,28.022917,27.987184,27.550012,28.011541,27.550864,25.290605,28.052437,28.036882
8/7/2019 03:35:11.064,27.988348,28.446533,27.493364,27.555323,24.438767,28.378476,28.0864,27.508968,27.985168,28.065436,27.520409,28.048176,27.527703,25.240038,28.064239,28.001592
8/7/2019 03:40:06.643,28.037079,28.404899,27.520901,27.528392,24.435997,28.424897,28.079745,27.49738,28.042406,28.070173,27.495413,28.021982,27.497773,25.235645,28.044963,27.981775
